elevation,temperature,humidity,soil_TN,soil_TP,soil_AP,soil_AN,health_class
697.3,-26.68,81.04,0.098,0.0493,0.0011,0.00361,0
2971.52,24.85,32.75,0.0331,0.0092,0.0005,0.001,1
3471.74,19.25,34.87,0.0388,0.0236,0.00061,0.00112,1
741.15,14.21,84.58,0.0465,0.0194,0.00066,0.0018,1
324.9,33.06,49.21,0.1324,0.0929,0.00105,0.00372,1
1917.49,16.16,37.94,0.0246,0.0101,0.0005,0.001,1
264.05,-5.48,80.44,0.1597,0.0539,0.00121,0.00215,1
521.1,22.86,73.36,0.1323,0.058,0.00194,0.00293,2
3535.79,1.6,66.56,0.0434,0.024,0.00072,0.00154,0
160.91,0.47,58.06,0.0987,0.0413,0.00083,0.00382,1
2735.33,20.71,47.11,0.0682,0.0335,0.0005,0.0021,1
75.18,36.97,81.59,0.0639,0.0168,0.0005,0.00114,0
420.86,24.02,94.38,0.0398,0.0321,0.00089,0.00149,1
1658.59,35.22,19.83,0.0503,0.029,0.00058,0.00214,0
1674.64,-18.27,67.21,0.0312,0.0271,0.0005,0.00147,0
553.7,23.24,88.65,0.0584,0.0168,0.0005,0.00153,1
1304.93,27.96,80.64,0.0374,0.0317,0.0005,0.00193,1
1102.11,14.83,77.25,0.093,0.0479,0.0009,0.00407,1
118.5,5.33,88.96,0.0537,0.0278,0.0005,0.001,1
1117.53,44.24,27.6,0.0333,0.0115,0.0005,0.00105,0
494.86,-4.15,87.38,0.1103,0.0344,0.0005,0.00331,0
112.01,-15.34,63.34,0.123,0.0644,0.00208,0.00251,1
672.94,19.51,20.6,0.0361,0.0221,0.0005,0.00166,1
445.0,-10.7,77.63,0.1005,0.0258,0.00089,0.00272,1
2898.26,41.61,19.17,0.0225,0.0132,0.0005,0.00114,0
393.81,33.53,53.27,0.0484,0.0393,0.0005,0.0017,1
395.86,27.73,50.02,0.1332,0.074,0.00238,0.00295,2
387.99,30.11,10.57,0.0196,0.0187,0.0005,0.00105,0
3607.26,39.46,25.94,0.0684,0.0357,0.00087,0.00253,0
242.57,-3.25,67.64,0.0895,0.0329,0.00058,0.00134,1
418.49,4.12,71.31,0.0711,0.0561,0.00084,0.00337,1
241.05,21.03,68.59,0.1228,0.0347,0.00053,0.0023,2
486.57,31.78,46.06,0.082,0.0434,0.00091,0.00328,1
269.03,30.76,37.26,0.0856,0.046,0.00094,0.00241,0
876.37,17.35,79.35,0.0892,0.045,0.00148,0.00196,2
268.56,18.14,81.23,0.0787,0.0343,0.00066,0.00329,1
1344.76,16.1,55.88,0.0478,0.0356,0.0005,0.00166,2
4025.22,18.41,34.69,0.0738,0.052,0.00108,0.00245,1
292.61,23.62,79.64,0.1078,0.0324,0.0005,0.0029,2
496.68,16.25,84.01,0.1184,0.0571,0.00171,0.00242,2
339.56,7.43,83.03,0.0549,0.0221,0.0005,0.00108,1
2976.52,17.95,38.82,0.0211,0.0185,0.0005,0.00106,1
687.12,14.49,97.63,0.074,0.0459,0.0005,0.00163,0
1227.69,-1.37,65.89,0.1044,0.0429,0.00078,0.00266,1
2236.01,1.14,70.06,0.0886,0.0586,0.00093,0.00341,1
247.76,19.87,48.91,0.0571,0.0297,0.00067,0.002,1
2093.46,-15.96,53.88,0.1042,0.0489,0.00056,0.0041,1
473.51,0.06,57.2,0.1555,0.0542,0.001,0.00379,1
386.98,24.24,81.58,0.0578,0.0468,0.00064,0.00254,1
3676.69,16.54,73.15,0.1473,0.0779,0.00116,0.00226,2
328.28,34.69,41.59,0.1169,0.0709,0.00143,0.00306,1
1473.03,18.74,59.53,0.0576,0.0325,0.00058,0.00308,2
660.3,31.45,21.11,0.0322,0.0118,0.0005,0.00116,0
1202.46,9.45,47.68,0.047,0.0311,0.0005,0.00209,0
316.56,18.12,55.08,0.0901,0.0353,0.00059,0.00372,2
3668.27,14.25,49.35,0.0626,0.0265,0.00072,0.00206,1
2933.34,35.62,27.62,0.035,0.017,0.0006,0.001,0
1636.76,10.96,63.11,0.0825,0.0247,0.0005,0.00213,1
2989.53,30.14,28.04,0.0247,0.0167,0.0005,0.001,0
871.65,9.93,51.89,0.0797,0.0385,0.00115,0.00228,1
1668.47,28.86,15.52,0.0286,0.0121,0.0005,0.001,0
89.19,28.09,91.18,0.0858,0.0454,0.00055,0.00192,1
299.1,12.84,69.98,0.0884,0.0568,0.00091,0.00242,2
33.37,34.8,64.89,0.0347,0.0291,0.0005,0.00149,1
3536.33,-3.34,58.97,0.0381,0.0291,0.0005,0.00101,0
372.63,18.44,70.02,0.1359,0.0686,0.00132,0.00206,2
26.76,35.91,62.09,0.0843,0.043,0.0012,0.00208,1
1309.48,15.0,35.07,0.0803,0.0475,0.00145,0.00169,1
420.17,-2.32,55.99,0.1388,0.0705,0.00114,0.00234,1
239.43,23.16,64.73,0.1909,0.103,0.00247,0.00408,3
3286.73,12.87,90.91,0.0979,0.0282,0.00061,0.00135,1
2429.44,16.44,42.94,0.0605,0.0332,0.00064,0.00189,1
805.35,30.56,62.93,0.0649,0.0226,0.0005,0.00171,1
292.71,13.8,55.91,0.0959,0.0317,0.00071,0.003,1
706.46,20.16,40.28,0.0962,0.0533,0.00145,0.00376,2
420.29,20.17,87.64,0.1049,0.0327,0.00081,0.00238,1
191.4,14.68,88.12,0.1975,0.1023,0.0024,0.00307,2
120.05,14.77,85.99,0.1855,0.0964,0.00201,0.00349,2
3526.0,-13.75,64.59,0.0596,0.0377,0.00058,0.00289,0
1890.62,39.18,31.63,0.0669,0.028,0.00055,0.00262,0
2060.32,32.17,8.87,0.0194,0.0145,0.0005,0.001,0
1205.44,-9.56,85.3,0.0622,0.0529,0.00116,0.00256,0
682.97,23.1,86.77,0.0991,0.0563,0.00099,0.00336,2
346.3,-10.82,85.48,0.124,0.0362,0.0005,0.00245,0
1707.74,-5.17,50.96,0.0266,0.0274,0.0005,0.00124,0
1866.12,0.98,53.6,0.0283,0.0223,0.0005,0.001,0
433.01,24.29,50.41,0.0525,0.0511,0.0005,0.00248,2
1993.26,18.55,58.15,0.0851,0.038,0.00068,0.00173,2
225.71,8.69,69.83,0.1461,0.0655,0.00076,0.00331,1
398.4,-6.89,64.72,0.0723,0.0594,0.00148,0.00161,1
3121.17,-0.93,69.1,0.1123,0.0487,0.00057,0.00168,1
4271.33,15.11,37.67,0.0619,0.0348,0.00107,0.00234,1
486.94,35.77,69.7,0.0664,0.0464,0.00098,0.0023,1
399.15,37.42,28.94,0.0595,0.0275,0.00086,0.0011,0
334.18,40.93,43.72,0.0381,0.0349,0.0005,0.00171,0
1900.32,28.79,60.01,0.0761,0.0245,0.00056,0.0018,1
1983.16,14.57,54.96,0.0701,0.0248,0.0005,0.00191,1
2920.23,29.24,77.34,0.1225,0.0835,0.00133,0.00264,2
211.73,-9.62,81.02,0.0679,0.0403,0.00074,0.00226,0
410.5,-4.67,52.37,0.0627,0.0459,0.0008,0.00159,1
248.92,2.3,57.85,0.0732,0.035,0.0005,0.00438,1
474.83,24.36,66.89,0.1204,0.0382,0.00075,0.00189,2
1859.15,14.62,45.09,0.0845,0.0535,0.00099,0.00296,1
1352.88,14.89,87.23,0.0773,0.0226,0.0005,0.00164,1
3856.22,0.83,30.75,0.0751,0.0357,0.00101,0.00134,0
1152.98,46.81,20.11,0.0259,0.0107,0.0005,0.001,0
3943.12,10.53,66.17,0.0804,0.0286,0.00071,0.00251,1
1616.41,-0.89,60.61,0.0506,0.0154,0.0005,0.001,0
3998.35,-13.28,42.23,0.0433,0.032,0.00056,0.0012,0
1657.84,-2.66,85.04,0.0547,0.0447,0.00081,0.00174,0
461.27,0.25,89.91,0.1067,0.0367,0.00077,0.0037,0
4044.81,29.71,64.24,0.0401,0.0336,0.0005,0.00186,1
897.44,29.42,17.86,0.0296,0.0104,0.0005,0.001,0
314.2,0.44,66.25,0.1617,0.0653,0.00155,0.00544,1
346.79,17.34,85.31,0.0742,0.0365,0.00051,0.0021,1
1099.35,30.45,44.55,0.1133,0.05,0.00097,0.00207,1
198.8,39.95,13.94,0.0392,0.0238,0.0005,0.001,0
2638.34,30.3,26.54,0.0239,0.0111,0.0005,0.001,0
127.17,-6.9,75.54,0.1576,0.0708,0.00121,0.00288,1
295.9,-0.31,52.09,0.0656,0.057,0.00125,0.00134,1
1059.7,11.73,14.15,0.0356,0.0195,0.00071,0.001,0
1934.22,21.47,37.39,0.0507,0.0172,0.0005,0.00176,1
178.57,-6.19,74.78,0.082,0.0588,0.00113,0.00143,1
289.0,2.61,87.01,0.2147,0.0917,0.00208,0.00383,1
1949.44,11.0,45.44,0.0838,0.0186,0.0005,0.00138,1
158.85,15.08,59.45,0.1156,0.0353,0.00077,0.00144,2
243.52,-0.63,88.61,0.0652,0.0517,0.00149,0.00265,0
3122.5,30.9,29.65,0.0579,0.0375,0.00101,0.00279,0
992.64,18.12,31.89,0.0256,0.0164,0.0005,0.001,1
2514.66,31.11,18.74,0.021,0.0123,0.0005,0.001,0
231.17,14.4,64.54,0.1105,0.0571,0.00106,0.00574,2
1732.71,19.64,53.47,0.0634,0.0274,0.00067,0.00237,2
820.44,-16.16,78.58,0.1093,0.0739,0.00098,0.00472,1
1842.63,16.91,34.35,0.0788,0.0469,0.00129,0.00193,1
2679.95,24.43,18.82,0.0266,0.0084,0.0005,0.001,1
1263.42,2.7,72.31,0.0915,0.0468,0.00089,0.00394,1
2197.74,40.59,22.61,0.0151,0.0134,0.0005,0.001,0
157.25,10.77,78.92,0.0633,0.033,0.0005,0.00258,1
974.41,23.06,56.3,0.076,0.0471,0.00142,0.00283,2
2104.59,2.35,75.77,0.0754,0.0245,0.00059,0.00101,0
344.08,35.0,70.02,0.0718,0.0635,0.00138,0.00138,1
1884.09,-16.29,67.91,0.0664,0.0309,0.00054,0.00228,0
1200.28,28.7,54.76,0.0711,0.0292,0.00072,0.00134,1
527.05,45.72,71.33,0.0958,0.044,0.0006,0.00456,1
873.96,41.03,44.16,0.0526,0.0308,0.00068,0.00209,0
403.59,40.84,51.43,0.1063,0.0773,0.00197,0.00471,1
876.37,28.36,31.98,0.0465,0.025,0.00079,0.00103,0
168.62,-0.94,49.15,0.0639,0.0243,0.0005,0.00273,0
400.59,-4.15,51.07,0.0956,0.0334,0.0005,0.00294,1
3077.51,-13.37,30.97,0.0571,0.03,0.00096,0.00133,0
935.43,25.08,21.62,0.0349,0.0105,0.0005,0.001,0
1991.42,16.99,79.67,0.0527,0.0393,0.0005,0.00205,2
4370.62,6.58,62.63,0.1073,0.0494,0.00128,0.00319,1
182.38,17.51,71.67,0.068,0.0631,0.00137,0.00254,2
2472.68,35.79,10.31,0.0474,0.0184,0.0005,0.00106,0
22.05,36.29,11.68,0.0233,0.0106,0.0005,0.001,0
1934.85,46.67,16.4,0.0391,0.0156,0.0005,0.00129,0
360.11,-7.93,66.74,0.154,0.0652,0.00133,0.00401,1
207.34,19.15,85.59,0.1193,0.0925,0.00132,0.00328,2
3166.45,15.46,48.02,0.0353,0.0254,0.0005,0.00128,1
780.08,-16.92,66.37,0.0742,0.054,0.00079,0.00125,1
175.08,20.46,63.84,0.1053,0.0425,0.00086,0.00225,2
346.64,-6.41,63.08,0.117,0.074,0.00103,0.0039,1
52.17,12.98,45.36,0.0875,0.0607,0.00098,0.00331,1
842.33,17.76,87.51,0.0291,0.0299,0.0005,0.00141,1
838.49,20.82,40.17,0.0896,0.0416,0.00141,0.00303,2
721.2,25.05,20.43,0.0158,0.0121,0.0005,0.001,0
1303.65,3.48,70.88,0.0405,0.0333,0.0005,0.001,0
88.26,26.34,26.08,0.027,0.0139,0.0005,0.00121,0
2200.35,7.66,75.89,0.0528,0.0408,0.00115,0.00206,1
2805.92,39.82,21.93,0.0194,0.0125,0.0005,0.001,0
695.22,4.13,72.57,0.092,0.0466,0.00079,0.00351,1
2684.62,15.32,40.61,0.0957,0.0515,0.00061,0.00301,1
1825.44,36.35,15.32,0.041,0.0284,0.00071,0.001,0
713.83,18.89,70.12,0.085,0.058,0.00091,0.00214,2
533.93,-1.26,47.38,0.0427,0.0391,0.0005,0.001,0
66.34,7.75,70.75,0.0837,0.0306,0.0009,0.00198,1
1018.06,14.59,41.18,0.0416,0.0299,0.0005,0.00189,1
3527.81,18.46,55.56,0.071,0.0322,0.00111,0.00132,1
319.71,17.31,63.64,0.1957,0.0931,0.00213,0.00547,3
1486.61,15.03,89.5,0.1035,0.0537,0.00175,0.00178,2
1640.37,26.94,59.95,0.1047,0.0386,0.00099,0.00366,2
2439.38,37.46,23.44,0.0422,0.0226,0.0005,0.001,0
735.29,17.89,82.98,0.0448,0.0241,0.0005,0.00112,1
163.19,13.28,84.69,0.097,0.03,0.0005,0.00317,1
2705.1,10.41,41.32,0.0803,0.0488,0.00075,0.00212,1
464.04,22.79,90.07,0.0497,0.0241,0.00071,0.00193,1
264.29,24.13,52.42,0.1964,0.099,0.00177,0.00812,3
416.9,-2.69,80.76,0.0898,0.0521,0.0012,0.00164,0
1606.58,51.31,30.85,0.0525,0.0233,0.00066,0.00156,0
3566.03,0.92,48.61,0.0523,0.0163,0.0005,0.00126,0
743.01,9.74,65.15,0.064,0.0292,0.00081,0.00172,1
1596.32,15.14,67.88,0.0601,0.0282,0.0005,0.00222,2
1627.39,37.69,16.77,0.0265,0.0128,0.0005,0.00131,0
2115.9,3.29,61.09,0.0435,0.0291,0.00075,0.001,0
1314.05,32.27,46.39,0.0497,0.0455,0.0005,0.0012,1
3607.58,-4.73,64.3,0.0876,0.0581,0.00152,0.00225,1
565.19,28.83,36.44,0.0482,0.0182,0.0005,0.00167,0
1961.58,18.67,18.25,0.0293,0.012,0.0005,0.001,1
3000.97,20.8,53.3,0.0602,0.0128,0.0005,0.00107,1
76.38,-9.25,59.32,0.1301,0.0515,0.00176,0.0053,1
110.87,26.04,58.18,0.0834,0.057,0.00132,0.00316,2
503.18,34.95,21.3,0.044,0.0272,0.00053,0.00246,0
464.39,-3.6,63.07,0.0606,0.0491,0.00071,0.00276,1
345.77,15.01,37.5,0.0458,0.0247,0.0005,0.00247,1
4225.58,29.62,59.26,0.0308,0.0336,0.0007,0.0018,1
486.07,8.07,81.51,0.0607,0.0248,0.00054,0.0018,1
139.93,22.78,11.82,0.0226,0.0184,0.0005,0.001,1
865.88,14.58,48.35,0.0664,0.02,0.0005,0.00157,1
1369.87,38.9,19.54,0.0164,0.016,0.0005,0.001,0
1932.08,35.77,11.41,0.0639,0.0308,0.00067,0.00166,0
362.46,39.01,36.69,0.1383,0.0913,0.00228,0.00316,0
1058.21,10.68,43.55,0.0426,0.0333,0.00068,0.001,1
2954.22,4.59,68.15,0.0574,0.0413,0.0005,0.00145,0
3968.85,-3.23,66.28,0.0593,0.0154,0.0005,0.00169,0
923.48,-2.39,48.64,0.0635,0.018,0.0005,0.00139,0
840.95,12.77,63.98,0.0619,0.0236,0.00053,0.00306,1
179.02,19.9,99.38,0.0524,0.029,0.0005,0.00134,1
103.15,32.28,49.09,0.0496,0.0457,0.0008,0.00293,1
947.49,-3.27,63.63,0.0548,0.0291,0.00069,0.00122,0
2441.64,-5.31,50.43,0.0491,0.0185,0.0005,0.00182,0
3169.9,4.9,40.0,0.0303,0.0313,0.0005,0.00157,0
3213.99,22.34,68.37,0.0622,0.035,0.00105,0.00249,2
341.75,28.46,55.14,0.184,0.0707,0.00276,0.00606,2
1970.0,22.86,31.36,0.0487,0.0312,0.0005,0.00187,1
147.84,11.89,77.86,0.0613,0.0483,0.00076,0.00215,1
291.01,2.1,52.14,0.0864,0.0653,0.00076,0.00308,1
286.45,16.04,53.23,0.0995,0.039,0.00111,0.00141,2
55.79,10.96,62.26,0.0716,0.0528,0.00109,0.00311,2
603.99,33.38,9.73,0.0287,0.011,0.0005,0.001,0
318.24,7.57,87.5,0.2054,0.0705,0.00299,0.00569,1
992.67,16.55,68.23,0.037,0.0372,0.00056,0.00113,2
379.77,-9.53,89.27,0.0647,0.0469,0.0005,0.00111,0
1377.85,33.78,26.94,0.0207,0.0139,0.0005,0.001,0
1178.11,23.93,38.51,0.0506,0.0438,0.00069,0.00205,1
896.44,14.06,62.29,0.0952,0.055,0.00153,0.00229,2
1975.94,20.13,80.75,0.0668,0.0504,0.00085,0.00221,1
318.4,23.69,41.55,0.056,0.0315,0.00054,0.00169,1
475.57,-15.98,54.28,0.0905,0.0292,0.0005,0.00211,1
1482.69,12.83,23.26,0.0187,0.0145,0.0005,0.001,0
3610.95,10.17,72.72,0.0756,0.0282,0.0005,0.00186,1
895.4,12.81,71.57,0.0373,0.0352,0.0005,0.00112,1
568.81,13.92,45.42,0.0451,0.0415,0.00072,0.00128,1
468.14,22.33,62.68,0.0819,0.0386,0.00109,0.00324,2
512.8,27.05,70.35,0.0639,0.052,0.00101,0.00141,2
1325.9,0.15,45.77,0.0342,0.0261,0.0005,0.001,0
488.69,22.8,72.42,0.0449,0.0435,0.0005,0.00233,2
2479.26,2.69,73.71,0.0499,0.0358,0.0005,0.00155,0
140.65,7.61,46.7,0.0779,0.0422,0.00051,0.00361,1
398.51,-5.75,77.33,0.1345,0.0854,0.00122,0.00394,1
1818.7,25.03,15.83,0.0403,0.0214,0.0005,0.001,0
1184.59,4.67,65.73,0.0941,0.0473,0.00108,0.00463,1
1898.28,7.46,69.17,0.058,0.0181,0.0005,0.001,1
3924.11,23.84,34.29,0.0432,0.0313,0.00067,0.00186,1
196.88,29.12,88.49,0.1361,0.0693,0.00123,0.00331,1
1219.65,11.49,50.59,0.0714,0.0203,0.0005,0.00114,1
1763.34,22.75,69.88,0.0879,0.0391,0.00123,0.00178,2
259.32,-17.9,59.62,0.1368,0.0857,0.00166,0.00309,1
151.06,35.53,53.95,0.0581,0.0488,0.00058,0.00122,1
2419.04,-4.96,71.28,0.0594,0.0269,0.00064,0.00252,0
386.7,1.47,77.61,0.0582,0.0557,0.00077,0.00244,1
1490.26,30.12,42.18,0.1274,0.0614,0.00062,0.00469,1
1119.63,22.61,11.79,0.0353,0.0215,0.0005,0.001,1
487.21,19.43,82.21,0.0976,0.0392,0.00074,0.00306,2
129.71,31.46,21.86,0.0422,0.0194,0.0005,0.001,0
248.4,-6.5,52.09,0.0722,0.0451,0.00147,0.00227,1
2719.44,24.4,47.51,0.0321,0.0272,0.0005,0.001,1
2726.1,42.89,7.71,0.0216,0.0124,0.0005,0.001,0
4322.89,18.26,93.68,0.1044,0.0672,0.00168,0.00257,1
360.73,2.97,50.06,0.0739,0.0462,0.00072,0.00218,1
4177.72,-10.17,45.4,0.1006,0.0524,0.00051,0.00312,0
467.67,17.0,72.36,0.0986,0.0379,0.0005,0.00277,2
4294.98,-9.2,35.19,0.0606,0.0409,0.00067,0.00245,0
591.48,31.42,40.94,0.0738,0.0421,0.00088,0.00147,1
506.86,24.18,37.39,0.0357,0.0217,0.0005,0.00125,1
334.03,27.94,62.02,0.0575,0.0494,0.0006,0.00233,2
488.96,25.06,64.49,0.1164,0.0676,0.00174,0.00238,2
199.07,-2.23,72.69,0.0896,0.0513,0.00142,0.0025,1
157.43,37.08,55.94,0.0656,0.0553,0.00062,0.00266,1
487.83,-7.32,63.94,0.0975,0.0892,0.00228,0.00384,1
279.74,11.36,86.64,0.1526,0.063,0.00124,0.00471,2
1571.31,28.44,51.79,0.0975,0.0387,0.00057,0.00153,1
1730.93,32.4,50.22,0.0533,0.0181,0.0005,0.0017,1
2573.89,39.41,6.72,0.0191,0.0167,0.0005,0.001,0
1938.13,20.41,64.22,0.0919,0.0563,0.00127,0.00281,2
4369.84,-8.72,59.13,0.0601,0.0474,0.0005,0.00124,0
117.35,19.81,77.35,0.0378,0.0277,0.0005,0.001,2
1767.26,30.82,18.2,0.0463,0.0279,0.0005,0.00194,0
142.09,23.01,87.59,0.1023,0.0697,0.00132,0.00426,2
214.8,24.19,69.97,0.1584,0.072,0.0017,0.00231,2
450.39,17.02,22.99,0.0607,0.0228,0.00068,0.00199,1
1021.04,45.13,7.88,0.0284,0.0099,0.0005,0.00104,0
1309.15,35.75,13.89,0.0512,0.0314,0.00059,0.00155,0
724.99,42.37,86.53,0.068,0.02,0.0005,0.00115,0
411.57,11.6,84.49,0.0862,0.0613,0.00058,0.00271,1
331.38,29.8,88.46,0.0931,0.0267,0.00086,0.0035,1
1790.69,1.66,38.21,0.0389,0.0241,0.0005,0.00119,0
292.99,4.33,52.59,0.1144,0.0549,0.00148,0.00375,1
826.71,-27.54,52.54,0.0397,0.0322,0.0005,0.00127,0
114.13,31.12,58.73,0.0655,0.0571,0.0013,0.00316,2
3950.13,0.9,63.08,0.0338,0.0272,0.0005,0.00147,0
858.17,28.15,92.58,0.0839,0.0454,0.00117,0.00218,1
333.43,-5.94,60.74,0.0921,0.0265,0.00055,0.00212,1
863.98,21.89,83.33,0.1214,0.0564,0.00175,0.00428,2
1779.37,23.49,87.72,0.1017,0.0517,0.00059,0.00172,1
1933.92,11.9,83.22,0.0755,0.0294,0.0005,0.00283,1
146.26,-2.02,52.23,0.1047,0.0296,0.0005,0.0017,1
1536.41,42.85,45.9,0.0739,0.0235,0.0005,0.00167,0
1149.38,13.64,63.15,0.1488,0.0496,0.00103,0.00532,2
1455.89,18.21,54.9,0.0485,0.0168,0.00059,0.00128,1
288.17,6.62,74.33,0.1186,0.0651,0.00227,0.0037,1
1182.4,-4.56,67.28,0.0321,0.0312,0.00074,0.001,0
2347.2,18.08,63.29,0.0551,0.045,0.0005,0.00218,2
1908.87,42.32,25.9,0.0413,0.0263,0.0005,0.00122,0
464.32,11.85,80.74,0.0852,0.042,0.00105,0.00154,1
1042.1,16.55,89.99,0.1065,0.0621,0.00113,0.00524,2
173.91,-15.77,61.78,0.0881,0.0591,0.00142,0.00194,1
3708.15,7.19,41.65,0.0332,0.0205,0.0005,0.001,0
3779.82,15.35,56.52,0.0302,0.026,0.00067,0.001,1
744.05,12.38,81.15,0.0658,0.0201,0.0005,0.00217,1
165.19,18.38,10.97,0.0358,0.0088,0.0005,0.001,1
1927.1,13.34,38.49,0.02,0.0137,0.0005,0.001,1
3110.89,-17.95,31.76,0.0277,0.0234,0.0005,0.00125,0
469.94,30.21,16.23,0.0287,0.0117,0.0005,0.001,0
235.37,34.35,45.4,0.1606,0.0585,0.00194,0.00469,1
386.33,23.62,76.37,0.097,0.0444,0.00094,0.00184,2
349.48,27.68,74.64,0.1606,0.0867,0.00207,0.00764,3
211.17,30.55,63.34,0.0803,0.0614,0.00097,0.0026,2
4165.35,24.09,88.62,0.1236,0.0529,0.00085,0.00457,1
2880.8,34.1,21.67,0.0298,0.0144,0.0005,0.00111,0
1240.68,22.1,27.71,0.0261,0.0194,0.0005,0.001,1
52.05,28.69,19.82,0.0221,0.0099,0.0005,0.00102,0
2814.8,28.24,85.42,0.1478,0.0806,0.00216,0.00569,2
2487.64,15.09,22.78,0.0255,0.0194,0.0005,0.001,1
1267.28,38.9,12.81,0.0164,0.0149,0.0005,0.001,0
1730.44,11.98,34.71,0.0717,0.0322,0.00059,0.00299,1
153.09,19.17,76.99,0.1072,0.0378,0.00075,0.0029,2
383.61,47.85,28.23,0.047,0.0174,0.00056,0.00171,0
892.04,35.78,74.23,0.0963,0.0435,0.00079,0.00149,1
408.07,15.19,56.97,0.1719,0.0779,0.00127,0.0047,2
4324.57,-5.9,40.12,0.0309,0.027,0.0005,0.00147,0
584.38,32.52,49.98,0.0741,0.0452,0.00133,0.00287,1
417.22,18.63,73.4,0.106,0.0471,0.00094,0.0035,2
2708.42,25.47,50.98,0.034,0.0242,0.0005,0.00146,1
449.83,-18.92,88.8,0.0835,0.039,0.0005,0.00301,0
2521.16,-4.26,64.85,0.0467,0.0414,0.0005,0.00191,0
2296.19,15.32,24.96,0.0289,0.0277,0.0005,0.00114,1
1998.06,15.41,62.71,0.0672,0.0513,0.00117,0.00206,2
2394.51,-14.03,39.79,0.0478,0.0168,0.0005,0.001,0
2111.27,31.78,5.66,0.0277,0.0102,0.0005,0.001,0
820.85,22.69,47.23,0.0692,0.0667,0.00057,0.00289,2
450.2,12.15,78.62,0.0465,0.0354,0.0005,0.00211,1
903.8,3.61,41.16,0.0731,0.0667,0.00118,0.00236,0
1369.72,2.03,58.99,0.0591,0.0258,0.00062,0.0014,0
393.67,27.0,48.43,0.0584,0.0458,0.00082,0.00122,1
886.31,17.77,93.84,0.1429,0.0583,0.00088,0.00332,1
359.98,-5.2,58.74,0.1494,0.064,0.00209,0.00485,1
882.31,31.97,7.07,0.0281,0.0135,0.0005,0.0011,0
983.47,-3.08,75.78,0.0356,0.0309,0.00061,0.001,0
1990.12,7.03,74.81,0.0436,0.0275,0.0005,0.001,1
1643.78,43.29,11.27,0.0187,0.0149,0.0005,0.001,0
285.6,17.14,57.63,0.0542,0.0562,0.00069,0.0014,2
512.5,15.39,35.31,0.0451,0.019,0.00059,0.001,1
441.54,8.04,66.28,0.193,0.0868,0.00172,0.00692,2
2818.69,28.53,30.03,0.0243,0.0274,0.0005,0.00113,0
2568.61,-12.73,58.54,0.0385,0.0226,0.00054,0.00101,0
102.24,22.82,45.24,0.0499,0.044,0.00052,0.00174,1
632.01,6.64,73.14,0.1041,0.0604,0.00133,0.00303,1
681.96,29.54,72.4,0.0825,0.0476,0.00057,0.00124,1
381.47,-6.03,88.27,0.1244,0.0677,0.00114,0.00429,1
485.58,-15.86,74.27,0.0614,0.0479,0.0005,0.00243,1
3045.02,10.41,67.13,0.045,0.0371,0.0005,0.00229,1
202.82,-10.39,84.06,0.1596,0.074,0.00147,0.00252,1
1148.97,33.24,48.53,0.1053,0.0654,0.0015,0.00408,1
587.15,35.87,42.74,0.1002,0.045,0.00131,0.00232,0
118.31,-9.07,85.36,0.1033,0.0327,0.00078,0.00143,0
900.31,19.8,39.79,0.0426,0.0211,0.00054,0.001,1
322.27,17.04,62.99,0.062,0.0443,0.00071,0.00169,2
1267.84,13.33,69.95,0.0503,0.0332,0.0005,0.00109,1
1440.11,54.02,18.15,0.0278,0.0101,0.0005,0.00109,0
1294.6,42.93,33.5,0.0206,0.016,0.0005,0.001,0
170.81,7.08,77.64,0.0934,0.0349,0.00051,0.0032,1
350.13,18.64,75.0,0.1366,0.0725,0.00129,0.00295,2
1359.43,9.69,64.71,0.0672,0.0204,0.00061,0.00121,1
498.75,1.96,72.29,0.0782,0.0485,0.00089,0.0015,1
2815.21,-4.07,45.48,0.0969,0.0458,0.00125,0.00411,0
2299.31,6.35,75.22,0.1108,0.0592,0.00082,0.00189,1
1757.33,24.04,65.83,0.0572,0.0418,0.0005,0.00241,2
1241.12,35.83,63.29,0.0569,0.0371,0.00076,0.00217,0
4007.64,12.67,37.43,0.101,0.0397,0.00137,0.00333,1
79.26,11.53,77.45,0.0361,0.0286,0.0005,0.00125,1
446.01,22.65,19.73,0.0209,0.0189,0.0005,0.001,1
623.72,3.81,95.35,0.0407,0.0288,0.00062,0.001,0
1272.54,-18.18,66.02,0.0758,0.0595,0.00111,0.00198,1
92.42,1.53,95.54,0.0947,0.0313,0.00082,0.00307,0
490.46,28.15,68.3,0.0861,0.0384,0.00069,0.00196,1
960.7,10.81,71.24,0.0522,0.0348,0.00101,0.00177,1
407.89,5.52,88.34,0.147,0.0753,0.001,0.00518,1
2860.98,13.58,68.83,0.0672,0.0508,0.0005,0.00269,1
1531.66,21.33,70.6,0.0492,0.0361,0.0005,0.001,2
597.6,4.56,65.15,0.064,0.0198,0.00051,0.001,0
1069.97,23.09,74.28,0.0755,0.0275,0.00065,0.00225,2
3947.92,-13.39,50.55,0.055,0.0159,0.0005,0.00124,0
350.28,2.04,90.82,0.0714,0.0348,0.0005,0.00329,0
131.12,15.61,76.37,0.1611,0.0633,0.00171,0.0054,2
26.02,24.21,67.17,0.0437,0.034,0.00061,0.001,2
4086.84,-16.65,58.71,0.0565,0.0323,0.00109,0.00256,0
